star_id,time,flux
BATCH-00,0.6459454766452509,1.0012737872703126
BATCH-00,0.652891126931759,1.0009933499604198
BATCH-00,0.6598367772182671,1.0010099867850786
BATCH-00,0.6667824275047751,1.0011687653702996
BATCH-00,0.6737280777912832,1.0010523879618962
BATCH-00,0.6806737280777913,1.0010921875655747
BATCH-00,0.6876193783642994,1.001089330087731
BATCH-00,0.6945650286508075,1.0012538096448003
BATCH-00,0.7015106789373156,1.0010596523297828
BATCH-00,0.7084563292238236,1.0008845807083189
BATCH-00,0.7154019795103317,1.0011055637655353
BATCH-00,0.7223476297968398,1.001051681755968
BATCH-00,0.7292932800833478,1.0011165689354864
BATCH-00,0.7362389303698559,1.001140917557652
BATCH-00,0.743184580656364,1.0012479574529751
BATCH-00,0.750130230942872,1.0013829713453628
BATCH-00,0.7570758812293801,1.0011158556677369
BATCH-00,0.7640215315158881,1.0013674493972475
BATCH-00,0.7709671818023963,1.0011342457873986
BATCH-00,0.7779128320889044,1.0011754503680272
BATCH-00,0.7848584823754124,1.001246903423599
BATCH-00,0.7918041326619205,1.0011913949498052
BATCH-00,0.7987497829484286,1.0013512522510932
BATCH-00,0.8056954332349366,1.0010343694209949
BATCH-00,0.8126410835214447,1.0014996023433513
BATCH-00,0.8195867338079528,1.001099600135088
BATCH-00,0.8265323840944608,1.0014349670192655
BATCH-00,0.8334780343809689,1.0013775945734276
BATCH-00,0.840423684667477,1.0012484759930775
BATCH-00,0.847369334953985,1.0014267864435802
BATCH-00,0.8543149852404932,1.0016606934201036
BATCH-00,0.8612606355270013,1.0013316512852617
BATCH-00,0.8682062858135093,1.001649954011026
BATCH-00,0.8751519361000174,1.0014943527329025
BATCH-00,0.8820975863865255,1.001258424640292
BATCH-00,0.8890432366730335,1.0016956423340346
BATCH-00,0.8959888869595416,1.0012032646217333
BATCH-00,0.9029345372460497,1.0013203179839216
BATCH-00,0.9098801875325577,1.0013192379833542
BATCH-00,0.9168258378190658,1.0013883863579491
BATCH-00,0.9237714881055739,1.0015465807980697
BATCH-00,0.930717138392082,1.0013450971256934
BATCH-00,0.9376627886785901,1.0016524659131916
BATCH-00,0.9446084389650982,1.0016116196249623
BATCH-00,0.9515540892516062,1.0015627550140562
BATCH-00,0.9584997395381143,1.0016428579078152
BATCH-00,0.9654453898246224,1.0016383824045623
BATCH-00,0.9723910401111304,1.0015590481823216
BATCH-00,0.9793366903976385,1.0015168088512005
BATCH-00,0.9862823406841466,1.001665975066412
BATCH-00,0.9932279909706546,1.0017717855171815
BATCH-00,1.0001736412571627,1.0016012289197744
BATCH-00,1.0071192915436709,1.0019141866966816
BATCH-00,1.0140649418301788,1.0017421731431337
BATCH-00,1.021010592116687,1.0014750980511578
BATCH-00,1.027956242403195,1.0014883014930365
BATCH-00,1.0349018926897031,1.0017007246609928
BATCH-00,1.041847542976211,1.0015903151814318
BATCH-00,1.0487931932627192,1.001865270543412
BATCH-00,1.0557388435492274,1.0018428030212632
BATCH-00,1.0626844938357354,1.0016024324786041
BATCH-00,1.0696301441222436,1.0017977763206032
BATCH-00,1.0765757944087515,1.0017386022245158
BATCH-00,1.0835214446952597,1.0015355129856907
BATCH-00,1.0904670949817676,1.0017029836648905
BATCH-00,1.0974127452682758,1.001764996829591
BATCH-00,1.1043583955547838,1.0017811888421513
BATCH-00,1.111304045841292,1.0019354462153305
BATCH-00,1.1182496961278,1.001639052160583
BATCH-00,1.125195346414308,1.0018617305417619
BATCH-00,1.1321409967008162,1.001907721736773
BATCH-00,1.1390866469873242,1.0018223909461164
BATCH-00,1.1460322972738324,1.0017942384894574
BATCH-00,1.1529779475603403,1.0017783935394335
BATCH-00,1.1599235978468485,1.0017930846207437
BATCH-00,1.1668692481333565,1.0020100782692762
BATCH-00,1.1738148984198646,1.0016222569311382
BATCH-00,1.1807605487063726,1.0018288203117423
BATCH-00,1.1877061989928808,1.0019039870257576
BATCH-00,1.1946518492793887,1.0023904695299548
BATCH-00,1.201597499565897,1.0019549529913887
BATCH-00,1.2085431498524049,1.0020459625703453
BATCH-00,1.215488800138913,1.0017935006601557
BATCH-00,1.2224344504254212,1.0018230553865153
BATCH-00,1.2293801007119292,1.0020231583881554
BATCH-00,1.2363257509984373,1.0022061435970189
BATCH-00,1.2432714012849453,1.0020237311255396
BATCH-00,1.2502170515714535,1.0018359746664758
BATCH-00,1.2571627018579614,1.0020166074591021
BATCH-00,1.2641083521444696,1.0021553035719517
BATCH-00,1.2710540024309775,1.0020944611465892
BATCH-00,1.2779996527174857,1.002073496371816
BATCH-00,1.2849453030039937,1.0020757357681314
BATCH-00,1.2918909532905019,1.0021560827909033
BATCH-00,1.29883660357701,1.0018137802278075
BATCH-00,1.305782253863518,1.0021317366118763
BATCH-00,1.3127279041500262,1.0022282706405587
BATCH-00,1.3196735544365341,1.0023693094360475
BATCH-00,1.3266192047230423,1.0020912347058262
BATCH-00,1.3335648550095502,1.0021509447259391
BATCH-00,1.3405105052960584,1.0020424953259945
BATCH-00,1.3474561555825664,1.0020979112145756
BATCH-00,1.3544018058690745,1.002309586084712
BATCH-00,1.3613474561555825,1.0018318254097407
BATCH-00,1.3682931064420907,1.0024089310371358
BATCH-00,1.3752387567285989,1.0019659106238443
BATCH-00,1.3821844070151068,1.0019896981867114
BATCH-00,1.389130057301615,1.0020655549718451
BATCH-00,1.396075707588123,1.0019096292208742
BATCH-00,1.4030213578746311,1.0021573578244163
BATCH-00,1.409967008161139,1.0026093866214976
BATCH-00,1.4169126584476472,1.0021660100710441
BATCH-00,1.4238583087341552,1.002251605090171
BATCH-00,1.4308039590206634,1.0022264271424335
BATCH-00,1.4377496093071713,1.0022726947912213
BATCH-00,1.4446952595936795,1.0023969472149654
BATCH-00,1.4516409098801875,1.002250583825952
BATCH-00,1.4585865601666956,1.0022611050819965
BATCH-00,1.4655322104532038,1.0025016539753087
BATCH-00,1.4724778607397118,1.0024537478207747
BATCH-00,1.47942351102622,1.0026637798780091
BATCH-00,1.486369161312728,1.0023130529076207
BATCH-00,1.493314811599236,1.0024492579463384
BATCH-00,1.500260461885744,1.0023237896187878
BATCH-00,1.5072061121722522,1.0026842990559428
BATCH-00,1.5141517624587602,1.0025443119759234
BATCH-00,1.5210974127452683,1.0024116100001084
BATCH-00,1.5280430630317763,1.0025297533688549
BATCH-00,1.5349887133182845,1.002620701309027
BATCH-00,1.5419343636047926,1.0023397050413527
BATCH-00,1.5488800138913006,1.0025299409489514
BATCH-00,1.5558256641778088,1.0024786278392568
BATCH-00,1.5627713144643167,1.0026736349066647
BATCH-00,1.569716964750825,1.0023602338061894
BATCH-00,1.5766626150373328,1.0026371315741123
BATCH-00,1.583608265323841,1.0025128022753524
BATCH-00,1.590553915610349,1.002496654736693
BATCH-00,1.5974995658968572,1.002582759446416
BATCH-00,1.604445216183365,1.002572551787007
BATCH-00,1.6113908664698733,1.0026330027055248
BATCH-00,1.6183365167563815,1.002741072657593
BATCH-00,1.6252821670428894,1.00260847553296
BATCH-00,1.6322278173293976,1.0026855649059918
BATCH-00,1.6391734676159055,1.0029880057782643
BATCH-00,1.6461191179024137,1.0023074967063552
BATCH-00,1.6530647681889217,1.0024514397529916
BATCH-00,1.6600104184754298,1.0027995958709484
BATCH-00,1.6669560687619378,1.002626894252105
BATCH-00,1.673901719048446,1.002842291207655
BATCH-00,1.680847369334954,1.0029748887946084
BATCH-00,1.687793019621462,1.002599460520207
BATCH-00,1.69473866990797,1.0025529732332887
BATCH-00,1.7016843201944782,1.002562255158067
BATCH-00,1.7086299704809864,1.0028376890606692
BATCH-00,1.7155756207674944,1.0026785610141378
BATCH-00,1.7225212710540025,1.0029304996971202
BATCH-00,1.7294669213405105,1.002808564246585
BATCH-00,1.7364125716270187,1.002866835515172
BATCH-00,1.7433582219135266,1.00275617510484
BATCH-00,1.7503038722000348,1.0027199882135625
BATCH-00,1.7572495224865428,1.0026562508183559
BATCH-00,1.764195172773051,1.0028591883726168
BATCH-00,1.7711408230595589,1.002666738665626
BATCH-00,1.778086473346067,1.002789662626561
BATCH-00,1.7850321236325752,1.002989993803109
BATCH-00,1.7919777739190832,1.0029398669563159
BATCH-00,1.7989234242055914,1.0026785273598875
BATCH-00,1.8058690744920993,1.003043803496614
BATCH-00,1.8128147247786075,1.0027852175699594
BATCH-00,1.8197603750651155,1.0026397550855317
BATCH-00,1.8267060253516236,1.0028445607351364
BATCH-00,1.8336516756381316,1.0030979655438157
BATCH-00,1.8405973259246398,1.0029727214020203
BATCH-00,1.8475429762111477,1.0030661562726126
BATCH-00,1.854488626497656,1.003004145333464
BATCH-00,1.861434276784164,1.002986645797988
BATCH-00,1.868379927070672,1.0033036227594347
BATCH-00,1.8753255773571802,1.0030098304944484
BATCH-00,1.8822712276436881,1.0030534622603182
BATCH-00,1.8892168779301963,1.0030899373911295
BATCH-00,1.8961625282167043,1.0026789269054763
BATCH-00,1.9031081785032125,1.0027950418243692
BATCH-00,1.9100538287897204,1.003105159801872
BATCH-00,1.9169994790762286,1.0027875833144706
BATCH-00,1.9239451293627365,1.0031207260184947
BATCH-00,1.9308907796492447,1.0032240163435244
BATCH-00,1.9378364299357527,1.0032305531845402
BATCH-00,1.9447820802222608,1.0030000281746052
BATCH-00,1.951727730508769,1.0030686257148738
BATCH-00,1.958673380795277,1.0032663627254863
BATCH-00,1.9656190310817852,1.0031162196196124
BATCH-00,1.972564681368293,1.0028962065856477
BATCH-00,1.9795103316548013,1.0030385700342315
BATCH-00,1.9864559819413092,1.0032082037642414
BATCH-00,1.9934016322278174,1.0030447033667111
BATCH-00,2.0003472825143254,1.0029875556914873
BATCH-00,2.0072929328008335,1.0032305867910143
BATCH-00,2.0142385830873417,1.0030652837147307
BATCH-00,2.02118423337385,1.003128229077122
BATCH-00,2.0281298836603576,1.0030518834816589
BATCH-00,2.035075533946866,1.0032219599616572
BATCH-00,2.042021184233374,1.003137434429153
BATCH-00,2.048966834519882,1.0033976876564867
BATCH-00,2.05591248480639,1.002892086064852
BATCH-00,2.062858135092898,1.0032421999054724
BATCH-00,2.0698037853794062,1.0034902637915968
BATCH-00,2.0767494356659144,1.0034183525469373
BATCH-00,2.083695085952422,1.0032684211239464
BATCH-00,2.0906407362389303,1.0033090710501904
BATCH-00,2.0975863865254385,1.0034237401815946
BATCH-00,2.1045320368119467,1.0034984946113459
BATCH-00,2.111477687098455,1.0034661175044188
BATCH-00,2.1184233373849626,1.0032262584802136
BATCH-00,2.1253689876714708,1.003157190860871
BATCH-00,2.132314637957979,1.0033185458345728
BATCH-00,2.139260288244487,1.003351784771697
BATCH-00,2.146205938530995,1.0032876882090997
BATCH-00,2.153151588817503,1.0035183161764663
BATCH-00,2.160097239104011,1.0034389005191422
BATCH-00,2.1670428893905194,1.0032027704109692
BATCH-00,2.173988539677027,1.0034991898304506
BATCH-00,2.1809341899635353,1.0033797947862435
BATCH-00,2.1878798402500435,1.0035287806009134
BATCH-00,2.1948254905365516,1.0032588574450796
BATCH-00,2.20177114082306,1.0034485564919342
BATCH-00,2.2087167911095675,1.0036221900204447
BATCH-00,2.2156624413960757,1.003490768352418
BATCH-00,2.222608091682584,1.0033643579079687
BATCH-00,2.229553741969092,1.0034983283980121
BATCH-00,2.2364993922556,1.003394682069357
BATCH-00,2.243445042542108,1.0036943432837835
BATCH-00,2.250390692828616,1.0035702103801927
BATCH-00,2.2573363431151243,1.0036760869838495
BATCH-00,2.2642819934016325,1.0033967290582184
BATCH-00,2.2712276436881402,1.0034930416771866
BATCH-00,2.2781732939746484,1.0038499914433126
BATCH-00,2.2851189442611566,1.0036089427641042
BATCH-00,2.2920645945476648,1.0039958222899472
BATCH-00,2.2990102448341725,1.0037962646346612
BATCH-00,2.3059558951206807,1.003619206920427
BATCH-00,2.312901545407189,1.003811479050837
BATCH-00,2.319847195693697,1.003631599764219
BATCH-00,2.3267928459802047,1.0034721980913168
BATCH-00,2.333738496266713,1.0038931795310075
BATCH-00,2.340684146553221,1.0037274035322843
BATCH-00,2.3476297968397293,1.003869795344089
BATCH-00,2.3545754471262375,1.003664634656072
BATCH-00,2.361521097412745,1.003517993308265
BATCH-00,2.3684667476992534,1.0040146030600736
BATCH-00,2.3754123979857615,1.0036544104996858
BATCH-00,2.3823580482722697,1.0036366623816795
BATCH-00,2.3893036985587774,1.0037481179438126
BATCH-00,2.3962493488452856,1.003916586629478
BATCH-00,2.403194999131794,1.0037659609366294
BATCH-00,2.410140649418302,1.0037311890629825
BATCH-00,2.4170862997048097,1.0040798919563065
BATCH-00,2.424031949991318,1.003862338830206
BATCH-00,2.430977600277826,1.0038287759221032
BATCH-00,2.4379232505643342,1.0037900748929178
BATCH-00,2.4448689008508424,1.003734124773731
BATCH-00,2.45181455113735,1.003671912682134
BATCH-00,2.4587602014238583,1.0037337360157137
BATCH-00,2.4657058517103665,1.0041027694142617
BATCH-00,2.4726515019968747,1.0038337702555797
BATCH-00,2.4795971522833824,1.0039928577934647
BATCH-00,2.4865428025698906,1.0039567528005928
BATCH-00,2.4934884528563988,1.0036334681983727
BATCH-00,2.500434103142907,1.0038101728582693
BATCH-00,2.507379753429415,1.0040372339301498
BATCH-00,2.514325403715923,1.0038325616180974
BATCH-00,2.521271054002431,1.0040661010852092
BATCH-00,2.528216704288939,1.0039854650541649
BATCH-00,2.5351623545754474,1.0039182134440865
BATCH-00,2.542108004861955,1.0039496734598055
BATCH-00,2.5490536551484633,1.0040194101387185
BATCH-00,2.5559993054349714,1.003794659515416
BATCH-00,2.5629449557214796,1.0040505358913703
BATCH-00,2.5698906060079874,1.0043720419248632
BATCH-00,2.5768362562944955,1.0040983627725253
BATCH-00,2.5837819065810037,1.003987565269034
BATCH-00,2.590727556867512,1.0038638202377523
BATCH-00,2.59767320715402,1.0038994157248695
BATCH-00,2.604618857440528,1.003854130415976
BATCH-00,2.611564507727036,1.0043504290149712
BATCH-00,2.618510158013544,1.0043881696887227
BATCH-00,2.6254558083000523,1.0041819712747153
BATCH-00,2.63240145858656,1.00418512011045
BATCH-00,2.6393471088730682,1.0039251189911211
BATCH-00,2.6462927591595764,1.0044269128541339
BATCH-00,2.6532384094460846,1.0039937265904348
BATCH-00,2.6601840597325923,1.0042406893552729
BATCH-00,2.6671297100191005,1.0040831760649833
BATCH-00,2.6740753603056087,1.0039745645056826
BATCH-00,2.681021010592117,1.0041162423389542
BATCH-00,2.687966660878625,1.0040918898704805
BATCH-00,2.6949123111651327,1.004002113267019
BATCH-00,2.701857961451641,1.0042512923909006
BATCH-00,2.708803611738149,1.0042371043593243
BATCH-00,2.7157492620246573,1.0042025823383491
BATCH-00,2.722694912311165,1.0044207052763259
BATCH-00,2.729640562597673,1.0042391849631058
BATCH-00,2.7365862128841814,1.0040189926969791
BATCH-00,2.7435318631706895,1.0043058919989531
BATCH-00,2.7504775134571977,1.0043079985002104
BATCH-00,2.7574231637437054,1.0041265355820719
BATCH-00,2.7643688140302136,1.0043692010243876
BATCH-00,2.771314464316722,1.0044824877432106
BATCH-00,2.77826011460323,1.0042416237692386
BATCH-00,2.7852057648897377,1.0043104519998847
BATCH-00,2.792151415176246,1.0042968106145023
BATCH-00,2.799097065462754,1.0041773131040803
BATCH-00,2.8060427157492622,1.0042324819946276
BATCH-00,2.81298836603577,1.00425262850935
BATCH-00,2.819934016322278,1.004433022759654
BATCH-00,2.8268796666087863,1.0043518067539439
BATCH-00,2.8338253168952945,1.0043519419767815
BATCH-00,2.8407709671818027,1.0044640666250633
BATCH-00,2.8477166174683104,1.0043370266401421
BATCH-00,2.8546622677548186,1.0043637706403223
BATCH-00,2.8616079180413267,1.0044347336253563
BATCH-00,2.868553568327835,1.0044919187997616
BATCH-00,2.8754992186143427,1.0046795821552608
BATCH-00,2.882444868900851,1.0042347235774953
BATCH-00,2.889390519187359,1.0047318447737636
BATCH-00,2.896336169473867,1.004481530707518
BATCH-00,2.903281819760375,1.004426929938116
BATCH-00,2.910227470046883,1.0046275589982652
BATCH-00,2.9171731203333913,1.0045674480114226
BATCH-00,2.9241187706198994,1.0050267227184992
BATCH-00,2.9310644209064076,1.0046636560938307
BATCH-00,2.9380100711929154,1.0045324412983216
BATCH-00,2.9449557214794235,1.0047792034820047
BATCH-00,2.9519013717659317,1.0045986850855524
BATCH-00,2.95884702205244,1.0046934934183431
BATCH-00,2.9657926723389476,1.0046682763097279
BATCH-00,2.972738322625456,1.004594310506957
BATCH-00,2.979683972911964,1.0048237329317187
BATCH-00,2.986629623198472,1.0046977776696089
BATCH-00,2.9935752734849803,1.0047291752350553
BATCH-00,3.000520923771488,1.0046337369201148
BATCH-00,3.0074665740579962,1.0047626017197406
BATCH-00,3.0144122243445044,1.0046466132683927
BATCH-00,3.0213578746310126,1.0047745768390122
BATCH-00,3.0283035249175203,1.0047556064272594
BATCH-00,3.0352491752040285,1.0046553466546941
BATCH-00,3.0421948254905367,1.0046122604571424
BATCH-00,3.049140475777045,1.0046308106899553
BATCH-00,3.0560861260635526,1.0048135875592294
BATCH-00,3.0630317763500607,1.004841918896419
BATCH-00,3.069977426636569,1.0044223637489782
BATCH-00,3.076923076923077,1.005036010709169
BATCH-00,3.0838687272095853,1.0046951781883462
BATCH-00,3.090814377496093,1.0045137509455433
BATCH-00,3.097760027782601,1.0045672434816941
BATCH-00,3.1047056780691094,1.0047244125292272
BATCH-00,3.1116513283556175,1.004666385494979
BATCH-00,3.1185969786421253,1.004730722580779
BATCH-00,3.1255426289286334,1.0048338217081862
BATCH-00,3.1324882792151416,1.005085237321492
BATCH-00,3.13943392950165,1.0049591966522708
BATCH-00,3.1463795797881575,1.0050105728410328
BATCH-00,3.1533252300746657,1.0047487946068185
BATCH-00,3.160270880361174,1.0049317818677628
BATCH-00,3.167216530647682,1.0049008503850478
BATCH-00,3.1741621809341902,1.0048041771416163
BATCH-00,3.181107831220698,1.005075098291706
BATCH-00,3.188053481507206,1.0049508308143689
BATCH-00,3.1949991317937143,1.004899424396247
BATCH-00,3.2019447820802225,1.0049200142612476
BATCH-00,3.20889043236673,1.0051319501090943
BATCH-00,3.2158360826532384,1.004860605527637
BATCH-00,3.2227817329397466,1.0049927603601514
BATCH-00,3.2297273832262547,1.0049808739957515
BATCH-00,3.236673033512763,1.0049306994625185
BATCH-00,3.2436186837992707,1.0048097420641364
BATCH-00,3.250564334085779,1.0050887999283322
BATCH-00,3.257509984372287,1.0051126847018963
BATCH-00,3.264455634658795,1.0051153695425237
BATCH-00,3.271401284945303,1.0051455809989183
BATCH-00,3.278346935231811,1.0049258996959916
BATCH-00,3.2852925855183193,1.0053120438334748
BATCH-00,3.2922382358048274,1.004990380337248
BATCH-00,3.299183886091335,1.0052482429977803
BATCH-00,3.3061295363778433,1.005079731730639
BATCH-00,3.3130751866643515,1.0050933139621592
BATCH-00,3.3200208369508597,1.0051426527502998
BATCH-00,3.326966487237368,1.0050353221588635
BATCH-00,3.3339121375238756,1.0052893204015887
BATCH-00,3.340857787810384,1.004752810244479
BATCH-00,3.347803438096892,1.005210801280899
BATCH-00,3.3547490883834,1.0050106282040674
BATCH-00,3.361694738669908,1.0052227075261164
BATCH-00,3.368640388956416,1.0050465056199192
BATCH-00,3.375586039242924,1.005327574088293
BATCH-00,3.3825316895294324,1.0052619386911756
BATCH-00,3.38947733981594,1.005387630046121
BATCH-00,3.3964229901024483,1.0052723399127104
BATCH-00,3.4033686403889565,1.0054034620194225
BATCH-00,3.4103142906754647,1.0052730549458355
BATCH-00,3.417259940961973,1.0049934650478083
BATCH-00,3.4242055912484806,1.0052042563481491
BATCH-00,3.4311512415349887,1.0056505622343408
BATCH-00,3.438096891821497,1.005205149766343
BATCH-00,3.445042542108005,1.0051734296007988
BATCH-00,3.451988192394513,1.0052658004808726
BATCH-00,3.458933842681021,1.0054357591745473
BATCH-00,3.465879492967529,1.0052826946382902
BATCH-00,3.4728251432540374,1.0052613983667915
BATCH-00,3.4797707935405455,1.0050384516996702
BATCH-00,3.4867164438270533,1.0051871738162612
BATCH-00,3.4936620941135614,1.0055576000797888
BATCH-00,3.5006077444000696,1.0055415821436062
BATCH-00,3.507553394686578,1.0055149823624745
BATCH-00,3.5144990449730855,1.005247382805299
BATCH-00,3.5214446952595937,1.00537978092143
BATCH-00,3.528390345546102,1.005429505306872
BATCH-00,3.53533599583261,1.0054724191720001
BATCH-00,3.5422816461191178,1.0053196219500427
BATCH-00,3.549227296405626,1.0053822828732217
BATCH-00,3.556172946692134,1.0054384003380596
BATCH-00,3.5631185969786423,1.0055745731287233
BATCH-00,3.5700642472651505,1.0057248036076325
BATCH-00,3.577009897551658,1.0054861619140447
BATCH-00,3.5839555478381664,1.0056159581732482
BATCH-00,3.5909011981246746,1.0054389360234568
BATCH-00,3.5978468484111827,1.0054693722347707
BATCH-00,3.6047924986976905,1.005494721600494
BATCH-00,3.6117381489841986,1.0054298088234728
BATCH-00,3.618683799270707,1.0052710502794184
BATCH-00,3.625629449557215,1.0053644733973095
BATCH-00,3.6325750998437227,1.0054910590715394
BATCH-00,3.639520750130231,1.0056120034247367
BATCH-00,3.646466400416739,1.0056399600196781
BATCH-00,3.6534120507032473,1.005597471164295
BATCH-00,3.6603577009897554,1.0057044169845653
BATCH-00,3.667303351276263,1.0055812251660288
BATCH-00,3.6742490015627713,1.0058464400284557
BATCH-00,3.6811946518492795,1.0057222752100443
BATCH-00,3.6881403021357877,1.0056409913989492
BATCH-00,3.6950859524222954,1.0055092892220605
BATCH-00,3.7020316027088036,1.0057068664427347
BATCH-00,3.708977252995312,1.0055486537913076
BATCH-00,3.71592290328182,1.005826804976949
BATCH-00,3.722868553568328,1.005709312523531
BATCH-00,3.729814203854836,1.005694433355277
BATCH-00,3.736759854141344,1.005634948483985
BATCH-00,3.743705504427852,1.0055673748819889
BATCH-00,3.7506511547143604,1.0054277818422008
BATCH-00,3.757596805000868,1.0057268013604204
BATCH-00,3.7645424552873763,1.005811865813684
BATCH-00,3.7714881055738845,1.0057125456769704
BATCH-00,3.7784337558603927,1.0057828032747351
BATCH-00,3.7853794061469004,1.0057101386241953
BATCH-00,3.7923250564334086,1.005630257413228
BATCH-00,3.7992707067199167,1.0060907793418092
BATCH-00,3.806216357006425,1.0057693583078249
BATCH-00,3.813162007292933,1.0058580209945749
BATCH-00,3.820107657579441,1.0057621865644593
BATCH-00,3.827053307865949,1.0056359699526463
BATCH-00,3.833998958152457,1.005591470790999
BATCH-00,3.8409446084389653,1.0060681049720275
BATCH-00,3.847890258725473,1.0057013210635377
BATCH-00,3.8548359090119813,1.0058718744992465
BATCH-00,3.8617815592984894,1.0057171606005932
BATCH-00,3.8687272095849976,1.0060071447665457
BATCH-00,3.8756728598715053,1.0059274829449913
BATCH-00,3.8826185101580135,1.0058427993162868
BATCH-00,3.8895641604445217,1.005734758286871
BATCH-00,3.89650981073103,1.006011852774045
BATCH-00,3.903455461017538,1.0062355290126421
BATCH-00,3.9104011113040458,1.0060339745792588
BATCH-00,3.917346761590554,1.0058327464852863
BATCH-00,3.924292411877062,1.0060645686839593
BATCH-00,3.9312380621635703,1.0057107035230723
BATCH-00,3.938183712450078,1.0057692053300642
BATCH-00,3.945129362736586,1.0058115119531355
BATCH-00,3.9520750130230944,1.0061106653059106
